SYMBOL, SERIES, DATE1,PREVCL, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EKC, EQ, 30-Jun-2020,18.4,18.75,19.25,18.35,18.75,18.65,18.83,104856,19.75,404,71601,68.29
ELECON, EQ, 30-Jun-2020,27.4,28,28,25.9,26.25,26.1,26.71,110533,29.52,1358,76098,68.85
ELECTCAST, EQ, 30-Jun-2020,14.75,15.25,15.25,14.05,14.15,14.5,14.37,587045,84.34,951,293030,49.92
ELECTHERM, EQ, 30-Jun-2020,116.35,118.05,119.95,113,115,114.6,115.65,9803,11.34,736,4014,40.95
ELGIEQUIP, EQ, 30-Jun-2020,149.35,151.75,153.2,144.5,145.5,145.5,148.91,155898,232.14,6720,66025,42.35
ELGIRUBCO, EQ, 30-Jun-2020,23.4,24.55,24.55,24.55,24.55,24.55,24.55,59640,14.64,300,56417,94.6
EMAMILTD, EQ, 30-Jun-2020,205.55,205.9,227.6,205.9,217.5,220.8,220.2,3270513,7201.64,45201,767875,23.48
EMAMIPAP, EQ, 30-Jun-2020,83.15,81.2,81.8,79,79,79,80.25,16810,13.49,365,11131,66.22
EMAMIREAL, EQ, 30-Jun-2020,36.35,36.95,37,35.1,35.95,35.75,36.17,56559,20.46,404,49741,87.95
EMBASSY, RR, 30-Jun-2020,343.61,341.86,346.75,341.3,342,342.63,343.12,521400,1789.05,2052,401400,76.99
EMCO, BZ, 30-Jun-2020,1.9,1.95,1.95,1.95,1.95,1.95,1.95,5608,0.11,7, -, -
EMKAY, EQ, 30-Jun-2020,46.5,46.7,47.9,46,47,46.7,46.73,5485,2.56,111,4477,81.62
EMKAYTOOLS, SM, 30-Jun-2020,87.4,91,91.75,91,91.75,91.75,91.23,3600,3.28,6,3600,100
EMMBI, EQ, 30-Jun-2020,70,67.55,71,66.5,67.2,67.25,67.3,11430,7.69,565,7782,68.08
EMOFSR1RDP, MF, 30-Jun-2020,8.6,8.6,8.6,8.47,8.47,8.47,8.48,2243,0.19,4,2243,100
EMOFSR1RGG, MF, 30-Jun-2020,8.4,8.4,8.45,8.1,8.45,8.43,8.31,56486,4.69,28,48325,85.55
ENDURANCE, EQ, 30-Jun-2020,867.55,880,889.15,864.75,867.05,870.75,873.98,45996,402,3303,17188,37.37
ENERGYDEV, EQ, 30-Jun-2020,7.45,7.7,7.8,7.5,7.8,7.8,7.77,27326,2.12,101,22810,83.47
ENGINERSIN, EQ, 30-Jun-2020,81.9,82.6,82.95,75,75.4,75.4,78.01,8096433,6316.17,45179,4603206,56.85
ENIL, EQ, 30-Jun-2020,148.05,150,151.75,144.25,145,144.8,147.76,4545,6.72,258,3250,71.51
EQ30, EQ, 30-Jun-2020,295.8,306.5,314,282.1,299.99,299.99,297.09,524,1.56,23,310,59.16
EQUITAS, EQ, 30-Jun-2020,51,51.8,52.75,48.8,49.6,49.55,50.55,12292174,6213.24,28410,2610957,21.24
ERFLNCDI, N1, 30-Jun-2020,950,950,969,950,969,969,952.71,7,0.07,3,7,100
ERFLNCDI, N2, 30-Jun-2020,938.96,938.96,939.1,938,938,938,938.4,152,1.43,5,152,100
ERFLNCDI, N3, 30-Jun-2020,780.62,730,730,730,730,730,730,12,0.09,2,12,100
ERFLNCDI, N5, 30-Jun-2020,704.87,701.1,704.95,700.2,704.95,702.04,701.75,65,0.46,4,65,100
ERFLNCDI, N6, 30-Jun-2020,654.9,664.9,664.9,612.5,647.01,647.6,653.62,378,2.47,33,318,84.13
ERIS, EQ, 30-Jun-2020,467.5,472.1,472.2,454.4,457,457.25,460.26,60484,278.38,4034,37815,62.52
EROSMEDIA, EQ, 30-Jun-2020,17.9,18.15,18.45,17.7,17.95,18.1,17.98,304686,54.78,876,199028,65.32
ESABINDIA, EQ, 30-Jun-2020,1401.25,1401.25,1407.55,1377.55,1391.1,1402,1397.13,6234,87.1,1020,3271,52.47
ESCORTS, EQ, 30-Jun-2020,1033.45,1041.6,1061.7,1032.15,1043,1040,1047.34,3617260,37884.93,81052,339610,9.39
ESSARSHPNG, EQ, 30-Jun-2020,8.2,8.3,8.4,7.9,8,8,8.08,46885,3.79,159,32972,70.33
ESSELPACK, EQ, 30-Jun-2020,180.05,174.8,181.9,174.1,180,180,179.98,93016,167.41,1314,74873,80.49
ESTER, EQ, 30-Jun-2020,49.1,49.9,51.55,49.1,51.55,51.55,51.2,193490,99.08,397,152274,78.7
EUROCERA, BZ, 30-Jun-2020,1.05,1.1,1.1,1.1,1.1,1.1,1.1,8160,0.09,9, -, -
EVEREADY, EQ, 30-Jun-2020,81.65,83,83,80,82.35,81.85,81.56,152841,124.66,1270,102065,66.78
EVERESTIND, EQ, 30-Jun-2020,209.1,210,212.2,202.5,203.6,203.05,206.53,51189,105.72,2240,24341,47.55
EXCELINDUS, EQ, 30-Jun-2020,680.8,691.85,727.55,682,706.5,702.3,703.31,45194,317.85,4514,19864,43.95
EXIDEIND, EQ, 30-Jun-2020,147.25,148,150.85,147.2,148.3,148.2,149.24,5730095,8551.32,36158,1619535,28.26
EXPLEOSOL, EQ, 30-Jun-2020,274.35,270,277,270,272,272.05,272.56,6165,16.8,136,5372,87.14
FACT, EQ, 30-Jun-2020,49.65,49.25,50.8,48.05,48.6,48.35,49.03,286964,140.7,2133,101150,35.25
FAIRCHEM, EQ, 30-Jun-2020,572.35,570.15,580.55,560,560,564.45,572.48,28322,162.14,1564,16297,57.54
FCL, EQ, 30-Jun-2020,26.4,26.45,27.7,26.3,26.4,26.45,26.79,166505,44.61,1245,69938,42
FCONSUMER, EQ, 30-Jun-2020,17.45,16.75,17,16.6,16.6,16.6,16.68,5405128,901.5,8174,3497888,64.71
FCSSOFT, BE, 30-Jun-2020,0.7,0.75,0.75,0.75,0.75,0.75,0.75,2765847,20.74,583, -, -
FDC, EQ, 30-Jun-2020,274.85,277.4,297.8,276.35,281,279.6,287.54,1661012,4776.02,25005,467122,28.12
FEDERALBNK, EQ, 30-Jun-2020,51.55,52.3,52.8,50.7,51.05,51,51.75,20969705,10851.73,37723,5045419,24.06
FEL, EQ, 30-Jun-2020,17.35,18.2,18.2,16.5,16.5,16.5,17.04,853863,145.46,1796,735191,86.1
FELDVR, EQ, 30-Jun-2020,19.05,20,20,18.1,18.1,18.1,18.41,170364,31.37,600,104879,61.56
FELIX, SM, 30-Jun-2020,17,17.8,17.8,17.75,17.75,17.75,17.78,8000,1.42,2,8000,100
FIEMIND, EQ, 30-Jun-2020,368.45,370,373.9,350.1,350.1,355.6,364.51,36631,133.52,1506,20880,57
FILATEX, EQ, 30-Jun-2020,25.55,25.9,29.9,25.5,28.95,29.1,28.28,1074045,303.73,4180,539987,50.28
FINCABLES, EQ, 30-Jun-2020,293.15,293.5,300,284,285,285.4,291.12,69189,201.42,2544,37397,54.05
FINEORG, EQ, 30-Jun-2020,1889.3,1918.4,1918.4,1854,1861,1864.35,1877.14,9372,175.93,1523,4205,44.87
FINPIPE, EQ, 30-Jun-2020,512.65,511,517.85,497,498.25,498.05,504.09,38395,193.55,2345,16407,42.73
FLEXITUFF, BE, 30-Jun-2020,10,10.5,10.5,9.5,9.5,9.5,10.4,116129,12.08,99, -, -
FLFL, EQ, 30-Jun-2020,143.55,150.7,150.7,140.8,149.45,148.3,147.48,547792,807.87,6617,334926,61.14
FLUOROCHEM, EQ, 30-Jun-2020,362.3,376,376,354.55,362,356.9,358.11,12322,44.13,953,7335,59.53
FMGOETZE, EQ, 30-Jun-2020,385.6,393.9,394.95,374.5,393,388.9,387.95,1347,5.23,358,719,53.38
FMNL, EQ, 30-Jun-2020,29.45,28,28,28,28,28,28,28568,8,166,28568,100
FORCEMOT, EQ, 30-Jun-2020,924.5,952.25,984.05,930,935,934.05,960.15,174061,1671.24,10278,24642,14.16
FORTIS, EQ, 30-Jun-2020,122.1,122.75,123.45,121.4,121.7,121.95,122.34,1663312,2034.93,10924,1045836,62.88
FOSECOIND, EQ, 30-Jun-2020,1034.05,1038.2,1049,1018,1018,1022.6,1026.8,343,3.52,70,222,64.72
FOURTHDIM, SM, 30-Jun-2020,6.95,7.25,7.25,7.25,7.25,7.25,7.25,27000,1.96,17,27000,100
FRETAIL, EQ, 30-Jun-2020,135.6,138,138,128.85,128.85,128.85,130.74,6494997,8491.35,35780,4131253,63.61
FSC, EQ, 30-Jun-2020,175.75,184.5,184.5,167,175,175.25,175,384352,672.62,4937,233186,60.67
FSL, EQ, 30-Jun-2020,37.4,37.8,37.8,35.2,35.6,35.7,36.54,2180767,796.94,7797,966097,44.3
GABRIEL, EQ, 30-Jun-2020,88.35,89.95,90.5,86.2,86.35,86.55,88.13,61245,53.97,1501,37440,61.13
GAEL, EQ, 30-Jun-2020,137.25,137.3,144.9,137,142,141.6,141.95,151147,214.56,2711,89233,59.04
GAIL, EQ, 30-Jun-2020,103.6,103.6,104.45,101.35,101.65,102.15,102.37,17694174,18112.88,79359,7044522,39.81
GAL, BE, 30-Jun-2020,3.65,3.8,3.8,3.8,3.8,3.8,3.8,44550,1.69,66, -, -
GALAXYSURF, EQ, 30-Jun-2020,1477,1490,1493.95,1453.35,1481.95,1479.75,1477.72,14469,213.81,1999,7884,54.49
GALLANTT, EQ, 30-Jun-2020,33,34.5,35.2,30.8,33.95,33.65,33.65,48699,16.39,442,27409,56.28
GALLISPAT, EQ, 30-Jun-2020,28.55,29.85,34.25,29.05,33.15,34.05,33.25,548123,182.27,3079,226362,41.3
GAMMNINFRA, EQ, 30-Jun-2020,1,1.05,1.05,1.05,1.05,1.05,1.05,915610,9.61,194,915610,100
GANDHITUBE, EQ, 30-Jun-2020,192.55,195,200.45,193.5,193.5,194,196.48,11237,22.08,427,7820,69.59
GANECOS, EQ, 30-Jun-2020,212.85,211.25,226.9,198.75,224.95,222.45,209.18,46339,96.93,1302,26361,56.89
GANESHHOUC, EQ, 30-Jun-2020,31.65,30.2,31.55,30.1,30.1,30.1,30.15,39792,12,176,38247,96.12
GANGESSECU, EQ, 30-Jun-2020,33.95,32.8,35.55,32.6,32.6,32.8,33.03,3041,1,37,2554,83.99
GARDENSILK, BE, 30-Jun-2020,13.5,14.15,14.15,14.15,14.15,14.15,14.15,94160,13.32,115, -, -
GARFIBRES, EQ, 30-Jun-2020,1409.75,1424,1424,1350,1374.8,1368.3,1405.32,5362,75.35,1161,3898,72.7
GATI, EQ, 30-Jun-2020,45.1,45.35,46.3,43.8,44.05,44.2,45.08,200596,90.44,1494,109613,54.64
GAYAPROJ, BE, 30-Jun-2020,16.1,16.4,16.5,15.3,15.3,15.4,15.53,335895,52.16,1014, -, -
GBGLOBAL, BE, 30-Jun-2020,5.05,5.05,5.05,4.8,4.8,4.8,4.81,3141,0.15,14, -, -
GDL, EQ, 30-Jun-2020,83.7,84.1,84.9,83.05,83.7,83.75,84.12,41602,35,787,25504,61.3
GEECEE, EQ, 30-Jun-2020,70.8,70.8,71.5,68.75,70,69.4,69.95,9888,6.92,383,4887,49.42
GEEKAYWIRE, EQ, 30-Jun-2020,69.2,68,71,64.35,70.95,68.65,68.98,2961,2.04,72,1898,64.1
GENESYS, EQ, 30-Jun-2020,46,45,45,43.7,43.7,43.7,43.8,37140,16.27,107,35760,96.28
GENUSPAPER, EQ, 30-Jun-2020,5.65,6.05,6.2,5.9,6.2,6.2,6.13,795947,48.83,818,669427,84.1
GENUSPOWER, EQ, 30-Jun-2020,23.5,23.55,24.25,23.55,23.8,23.85,23.83,374350,89.2,898,267936,71.57
GEOJITFSL, EQ, 30-Jun-2020,37.85,37.95,39,35.75,36.8,36.75,37.47,1190343,446.05,6841,621536,52.21
GEPIL, EQ, 30-Jun-2020,467.25,468,473.9,440.1,448.85,449.05,458.71,25937,118.98,2344,11851,45.69
GESHIP, EQ, 30-Jun-2020,213,215.45,215.75,210.6,213,212.25,213.01,143007,304.62,2880,107106,74.9
GET&D, EQ, 30-Jun-2020,79.15,75.2,77,75.2,75.2,75.2,75.65,141287,106.88,1399,92933,65.78
GFLLIMITED, EQ, 30-Jun-2020,101.25,103,109,100,102,101.9,103.13,25092,25.88,513,17329,69.06
GFSTEELS, BE, 30-Jun-2020,3.2,3.35,3.35,3.35,3.35,3.35,3.35,330,0.01,2, -, -
GHCL, EQ, 30-Jun-2020,133.85,134.95,138,134.55,137.8,137.3,136.74,257954,352.72,2984,122558,47.51
GICHSGFIN, EQ, 30-Jun-2020,86,83.3,85,81.25,81.85,81.9,83.51,497078,415.12,4119,227114,45.69
GICRE, EQ, 30-Jun-2020,148.95,149.7,153.7,148.2,149.75,149.1,150.85,275861,416.13,4796,89892,32.59
GILLANDERS, BE, 30-Jun-2020,31.95,30.4,31.2,30.4,30.4,30.4,30.4,3357,1.02,12, -, -
GILLETTE, EQ, 30-Jun-2020,4980.95,4988,5043.95,4960.9,4985,4982.6,4981.59,15264,760.39,1369,13284,87.03
GINNIFILA, EQ, 30-Jun-2020,14.3,14.85,14.85,12.9,12.9,12.9,13.22,257446,34.02,815,168615,65.5
GIPCL, EQ, 30-Jun-2020,76.2,76.5,76.85,72.2,73,72.9,74.16,410705,304.57,3593,203786,49.62
GKWLIMITED, EQ, 30-Jun-2020,480,475,480,467.05,480,480,475.68,135,0.64,11,123,91.11
GLAXO, EQ, 30-Jun-2020,1490.25,1500,1508.95,1475,1481.8,1481.6,1491.07,19325,288.15,3375,11285,58.4
GLENMARK, EQ, 30-Jun-2020,467.8,462,464.8,446.1,448.95,450.3,452.29,10571534,47814.51,162366,1806714,17.09
GLOBAL, SM, 30-Jun-2020,137.95,138,143,138,143,143,140.5,2000,2.81,2,1000,50
GLOBALVECT, EQ, 30-Jun-2020,55.75,56.3,60.8,56,56.6,57.3,58.94,74348,43.82,1072,32207,43.32
GLOBE, SM, 30-Jun-2020,32.25,33.85,33.85,33.85,33.85,33.85,33.85,90000,30.47,25,90000,100
GLOBUSSPR, EQ, 30-Jun-2020,121.85,123.35,127.9,122.45,127.9,127.9,127.43,266259,339.31,2475,105403,39.59
GMBREW, EQ, 30-Jun-2020,399.9,403.8,408.95,397.05,401.8,400.25,402.69,33416,134.56,1844,9508,28.45
GMDCLTD, EQ, 30-Jun-2020,40.75,40.8,41.3,39.75,40,39.95,40.46,781203,316.04,3499,443148,56.73
GMMPFAUDLR, EQ, 30-Jun-2020,4099.75,4135,4160,4040,4098.4,4090.15,4114.87,7953,327.26,1994,4405,55.39
GMRINFRA, EQ, 30-Jun-2020,20.05,20.25,20.45,19.75,19.95,20.05,20.09,12162117,2443.73,25397,3679978,30.26
GNA, EQ, 30-Jun-2020,194.55,197.3,197.65,189,189,190.05,193.58,50496,97.75,1565,28380,56.2
GNFC, EQ, 30-Jun-2020,157.15,158,159.9,152.6,153.4,153.25,155.89,562418,876.78,6601,223855,39.8
GOACARBON, EQ, 30-Jun-2020,218.9,221.75,225.45,213.1,217,215.05,219.35,14894,32.67,671,8582,57.62
GOCLCORP, EQ, 30-Jun-2020,175.95,179.95,179.95,172,174,174,174.46,7051,12.3,255,3769,53.45
GODFRYPHLP, EQ, 30-Jun-2020,1031.75,1051,1053.15,1010,1013,1017.55,1033.07,154244,1593.44,7566,43907,28.47
GODHA, SM, 30-Jun-2020,24.4,25,25,25,25,25,25,4000,1,1,4000,100
GODREJAGRO, EQ, 30-Jun-2020,447.05,449.9,453.75,429,432,430.8,436.87,164182,717.26,5626,79624,48.5
GODREJCP, EQ, 30-Jun-2020,687.65,687.65,697.7,687.2,691.55,690.8,691.83,3278300,22680.42,33549,2463712,75.15
GODREJIND, EQ, 30-Jun-2020,417.1,415.4,424,414,421,417.5,418.6,115880,485.07,5031,89897,77.58
GODREJPROP, EQ, 30-Jun-2020,843.1,845,878.85,845,862.5,867.1,872,654850,5710.28,27657,159059,24.29
GOENKA, BZ, 30-Jun-2020,1.55,1.6,1.6,1.6,1.6,1.6,1.6,402105,6.43,201, -, -
GOKEX, EQ, 30-Jun-2020,42.4,42.4,43,39.75,40.4,40.15,41.27,356561,147.14,3097,175536,49.23
GOKUL, EQ, 30-Jun-2020,15.85,15.25,16.6,15.1,16.6,16.6,15.77,111108,17.53,295,85199,76.68
GOKULAGRO, EQ, 30-Jun-2020,14.95,14.3,15.65,14.25,15.65,15.65,15.07,91435,13.78,293,61768,67.55
GOLDBEES, EQ, 30-Jun-2020,42.49,42.49,42.89,42.42,42.69,42.61,42.57,4643081,1976.5,6998,3662761,78.89
GOLDENTOBC, EQ, 30-Jun-2020,27.4,27.4,27.9,26.4,27.35,26.8,27.09,4057,1.1,80,2313,57.01
GOLDIAM, EQ, 30-Jun-2020,103.5,103.7,106,101,102.75,102.65,102.35,91603,93.75,1092,75417,82.33
GOLDSHARE, EQ, 30-Jun-2020,4408.7,4416.5,4444,4400,4425,4425.4,4415.86,1196,52.81,300,820,68.56
GOLDTECH, EQ, 30-Jun-2020,8.7,8.9,8.9,8.5,8.5,8.55,8.64,21780,1.88,94,16837,77.3
GOODLUCK, EQ, 30-Jun-2020,40.3,40.7,41.1,37.6,38.05,38.45,39.69,62785,24.92,662,30848,49.13
GPIL, EQ, 30-Jun-2020,169.55,170.55,174.2,167.1,168,167.95,170.28,88483,150.67,1648,59347,67.07
GPPL, EQ, 30-Jun-2020,75.85,73.95,76.5,73.7,76.2,75.85,75.31,260469,196.15,4545,142965,54.89
GPTINFRA, EQ, 30-Jun-2020,23.75,23.65,24.35,23,23.5,23.5,23.75,33270,7.9,302,24027,72.22
GRANULES, EQ, 30-Jun-2020,195.05,196.5,207.5,195.9,203.25,202.6,203.26,3019085,6136.65,31315,818549,27.11
GRAPHITE, EQ, 30-Jun-2020,183.25,184.6,186,181.2,183.75,182.95,183.66,209529,384.81,4594,134006,63.96
GRASIM, EQ, 30-Jun-2020,619.25,625.25,628.75,611.3,617.05,619.7,620.99,1629140,10116.77,33197,394248,24.2
GRAVITA, EQ, 30-Jun-2020,42.8,42.85,43.5,40.9,42.05,41.95,42.26,51437,21.74,526,40121,78
GREAVESCOT, EQ, 30-Jun-2020,85.85,86.5,86.95,83.4,83.75,83.65,85,249957,212.46,3318,123621,49.46
GREENLAM, EQ, 30-Jun-2020,789.3,802.5,813.95,761.1,780.55,786.85,782.65,2645,20.7,425,1502,56.79
GREENPANEL, EQ, 30-Jun-2020,39.2,39.9,39.9,38.05,39.9,39.3,38.94,41509,16.16,189,28963,69.78
GREENPLY, EQ, 30-Jun-2020,84.6,85.35,87.05,83.8,84.25,84.1,84.97,201912,171.57,2275,132242,65.49
GREENPOWER, EQ, 30-Jun-2020,2.6,2.5,2.7,2.5,2.7,2.7,2.61,11262507,293.92,3653,9054681,80.4
GRINDWELL, EQ, 30-Jun-2020,493.3,500,500,485,485,486.7,491.58,5592,27.49,511,3525,63.04
GROBTEA, EQ, 30-Jun-2020,420.95,420.55,420.55,410,412,411.7,412.74,94,0.39,13,84,89.36
GRPLTD, EQ, 30-Jun-2020,660.05,655.05,677,625.1,625.1,634.75,652.16,565,3.68,52,169,29.91
GRSE, EQ, 30-Jun-2020,211.85,213.85,216.45,212.2,214.1,214.5,214.18,428392,917.51,7597,242351,56.57
GSCLCEMENT, EQ, 30-Jun-2020,29.05,29.9,31.45,28.6,29.75,29.65,30.3,785902,238.14,3525,238066,30.29
GSFC, EQ, 30-Jun-2020,55.4,55.75,56.3,53,53.35,53.45,54.93,988864,543.2,4107,464202,46.94
GSPL, EQ, 30-Jun-2020,217.1,218.3,222.5,218.05,220.5,220.75,220.73,979497,2162.01,32182,686102,70.05
GSS, EQ, 30-Jun-2020,25.8,25.95,26.75,25.8,26.15,26.15,26.17,170705,44.67,199,87776,51.42
GTLINFRA, BE, 30-Jun-2020,1.2,1.25,1.25,1.25,1.25,1.25,1.25,4006724,50.08,514, -, -
GTNIND, EQ, 30-Jun-2020,11.4,11.95,11.95,11.95,11.95,11.95,11.95,7799,0.93,31,7791,99.9
GTNTEX, EQ, 30-Jun-2020,6.15,6.35,6.45,6.25,6.45,6.45,6.4,8456,0.54,45,6655,78.7
GTPL, EQ, 30-Jun-2020,68.95,69.95,70.4,65.6,68.7,67,68.15,138144,94.15,1200,87188,63.11
GUFICBIO, EQ, 30-Jun-2020,77,76.95,80.5,76.05,76.5,76.4,78.34,125539,98.35,1603,57785,46.03
GUJALKALI, EQ, 30-Jun-2020,324.6,325.1,334.2,321,333.1,331.35,328.25,71391,234.34,2948,40024,56.06
GUJAPOLLO, EQ, 30-Jun-2020,183.05,184,184.9,174,179.9,176.5,177.55,8686,15.42,306,5921,68.17
GUJGASLTD, EQ, 30-Jun-2020,309.45,313.95,324.4,311.7,318.5,318.25,319.79,2717596,8690.72,51914,801930,29.51
GUJRAFFIA, BE, 30-Jun-2020,13.5,14.15,14.15,14.15,14.15,14.15,14.15,724,0.1,7, -, -
GULFOILLUB, EQ, 30-Jun-2020,599.25,603.65,604.95,565,573.5,569.95,579.17,20706,119.92,2108,12277,59.29
GULFPETRO, EQ, 30-Jun-2020,44.75,44.5,45.6,43,43.55,43.5,43.95,30988,13.62,444,22777,73.5
GULPOLY, EQ, 30-Jun-2020,34.2,35.1,35.5,33.85,34.8,34.45,34.32,14185,4.87,68,13020,91.79
GVKPIL, EQ, 30-Jun-2020,3.25,3.25,3.3,3.15,3.25,3.2,3.22,7261717,233.99,14265,4225605,58.19
HAL, EQ, 30-Jun-2020,761.5,790,798.4,761.1,768.85,772.15,777.8,189924,1477.23,10652,35190,18.53
HARITASEAT, EQ, 30-Jun-2020,373.85,372.9,372.95,360,362.6,365.05,365.19,3990,14.57,125,3709,92.96
HARRMALAYA, EQ, 30-Jun-2020,75.45,76.2,76.2,70.1,70.5,71.35,72.53,94853,68.8,1573,43606,45.97
HATHWAY, EQ, 30-Jun-2020,32.65,32.95,33.45,31.55,31.75,31.7,32.45,941922,305.61,4716,545112,57.87
HATSUN, EQ, 30-Jun-2020,654.3,655,669.45,651.95,655,655.75,656.63,32712,214.8,1471,19491,59.58
HAVELLS, EQ, 30-Jun-2020,578.2,578.2,588,575.5,580,579.5,579.51,1527119,8849.81,33821,613859,40.2
HAVISHA, BE, 30-Jun-2020,0.7,0.75,0.75,0.7,0.75,0.75,0.75,478213,3.58,160, -, -
HBLPOWER, EQ, 30-Jun-2020,15.85,16.3,17.3,15.1,15.8,15.95,16.51,1581828,261.13,4034,610386,38.59
HCC, EQ, 30-Jun-2020,6.25,6.25,6.3,5.95,6,5.95,6.04,4003979,241.71,4126,2384561,59.55
HCG, EQ, 30-Jun-2020,122.45,123.7,123.7,121.65,123,122.8,122.43,40680,49.8,825,28752,70.68
HCL-INSYS, BE, 30-Jun-2020,10.25,10.75,10.75,10.7,10.75,10.75,10.74,397118,42.66,533, -, -
HCLTECH, EQ, 30-Jun-2020,553.7,558,560.8,553.25,557,556.85,556.7,3110587,17316.48,110486,1838881,59.12
HDFC, EQ, 30-Jun-2020,1741.15,1751.15,1792.7,1747.2,1761,1754.65,1771.08,6325246,112025.33,180511,2913361,46.06
HDFCAMC, EQ, 30-Jun-2020,2482.8,2488,2496.5,2467.05,2483,2483.35,2483.23,388269,9641.62,33101,278483,71.72
HDFCBANK, EQ, 30-Jun-2020,1076.05,1074,1078.55,1056.3,1066.45,1065.85,1068.09,17873316,190902.57,282325,7881793,44.1
HDFCLIFE, EQ, 30-Jun-2020,537.2,540.5,554.45,537,550.1,549,549.4,3360063,18460.13,70448,1262660,37.58
HDFCMFGETF, EQ, 30-Jun-2020,4351,4351,4365,4338.05,4363,4364.4,4355.03,22856,995.39,689,17040,74.55
HDFCNIFETF, EQ, 30-Jun-2020,1078.49,1087.83,1089.25,1075.05,1081.44,1080.69,1081.71,928,10.04,76,624,67.24
HDFCSENETF, EQ, 30-Jun-2020,3668,3720,3725,3682.02,3685,3696.25,3714.86,66,2.45,27,53,80.3
HDIL, BZ, 30-Jun-2020,2.9,3,3,3,3,3,3,67040,2.01,64, -, -
HEG, EQ, 30-Jun-2020,844.25,842,860.55,821,823.05,826.9,838.41,141267,1184.39,8227,46209,32.71
HEIDELBERG, EQ, 30-Jun-2020,176.45,178.25,182,175.95,177.2,177.1,179.06,427459,765.39,7986,88102,20.61
HEOF1100RG, MF, 30-Jun-2020,7.97,8,8.59,8,8.59,8.59,8.01,50500,4.04,2,50500,100
HEOF1126RD, MF, 30-Jun-2020,7.83,7.81,8,7.81,8,8,7.95,7000,0.56,5,7000,100
HEOF1126RG, MF, 30-Jun-2020,8,8.02,8.03,8.02,8.03,8.03,8.02,3000,0.24,4,3000,100
HERCULES, EQ, 30-Jun-2020,76.55,77,78.75,75,75,75.3,77.21,101655,78.48,1579,36768,36.17
HERITGFOOD, EQ, 30-Jun-2020,262,268.9,268.9,258.95,259,259.2,261.75,10295,26.95,491,6227,60.49
HEROMOTOCO, EQ, 30-Jun-2020,2504.05,2549,2568.35,2512,2551.1,2546.95,2535.15,1441648,36547.91,93812,417967,28.99
HESTERBIO, EQ, 30-Jun-2020,1208.05,1219.9,1232.25,1200,1210.1,1211.75,1214.34,7959,96.65,931,5127,64.42
HEXATRADEX, BE, 30-Jun-2020,16.9,17.7,17.7,16.8,17.7,17.7,17.58,221882,39,263, -, -
HEXAWARE, EQ, 30-Jun-2020,332.65,337,339.9,328,330.75,333.3,335.17,840495,2817.09,14713,373365,44.42
HFCL, EQ, 30-Jun-2020,16,16.6,16.8,15.55,15.8,15.9,16.46,26973647,4440.29,17299,8253801,30.6
HGINFRA, EQ, 30-Jun-2020,202.55,207,210.85,203.15,205,204.55,206.75,36730,75.94,1748,17346,47.23
HGS, EQ, 30-Jun-2020,650.7,653,663.35,649.5,657.8,654.2,650.94,20124,131,760,15996,79.49
HHOF1140RG, MF, 30-Jun-2020,6.7,6.7,6.75,6.7,6.72,6.72,6.72,7200,0.48,5,6200,86.11
HIKAL, EQ, 30-Jun-2020,127.4,127.55,128,124.5,125,125.15,125.9,291808,367.37,3625,166975,57.22
HIL, EQ, 30-Jun-2020,1198.2,1195,1220.4,1161,1173.9,1165.05,1185.23,16202,192.03,1896,7883,48.65
HILTON, EQ, 30-Jun-2020,12,11.6,11.85,11.4,11.4,11.4,11.41,38135,4.35,124,37439,98.17
HIMATSEIDE, EQ, 30-Jun-2020,63.85,65.2,65.5,62,62.95,62.55,63.39,210792,133.61,1795,126561,60.04
HINDALCO, EQ, 30-Jun-2020,145.85,148,151.6,145.2,147.35,146.2,148.73,14655359,21797.38,75173,1843727,12.58
HINDCOMPOS, EQ, 30-Jun-2020,158.5,162.45,162.6,154,159.95,155.95,160.09,742,1.19,113,462,62.26
HINDCOPPER, EQ, 30-Jun-2020,32.1,32.4,33.35,31.4,31.85,31.7,32.4,820592,265.86,2666,281900,34.35
HINDMOTORS, EQ, 30-Jun-2020,7.05,7.05,7.35,6.9,7,6.95,7.06,509948,36,1241,331336,64.97
HINDNATGLS, BE, 30-Jun-2020,33.25,32.95,33.7,31.6,33.25,33.25,31.88,10351,3.3,39, -, -
HINDOILEXP, EQ, 30-Jun-2020,67.25,70.6,70.6,65.15,66,65.65,68.34,614679,420.07,3539,401323,65.29
HINDPETRO, EQ, 30-Jun-2020,225.2,227.1,228.95,216.1,217.15,216.75,220.53,7808410,17220.26,50831,4907375,62.85
HINDUNILVR, EQ, 30-Jun-2020,2182.95,2193.8,2199.95,2170,2177,2180,2181.78,2373121,51776.32,110362,1143143,48.17
HINDZINC, EQ, 30-Jun-2020,193.65,194.9,201.35,192.6,195.9,195.95,197.31,1165072,2298.83,24305,492193,42.25
HIRECT, EQ, 30-Jun-2020,125.1,118.85,118.85,118.85,118.85,118.85,118.85,10556,12.55,110,10556,100
HISARMETAL, EQ, 30-Jun-2020,69.15,70.6,70.7,67.05,67.8,67.9,68.92,10073,6.94,186,7022,69.71
